"playerId","player","team","position","age","exp","bye","points","lower","upper","sdPts","positionRank","dropoff","tier","ptSpread","overallECR","positionECR","sdRank","risk","sleeper","actualPoints","salary"
2558125,"Patrick Mahomes","KC","QB",NA,1,12,18.4293273440396,16.2429218106996,19.6259471028217,1.21651693858136,10,0.570700794247323,5,3.38302529212213,NA,10.1,1.6,8.13191698795558,NA,NA,NA
2543477,"Blake Bortles","JAC","QB",27,4,9,18.0837001469038,16.1993388203018,18.9830693777117,1.14119653117192,11,0.552170509269033,6,2.78373055740988,NA,12.8,1.1,6.54632298335753,NA,NA,NA
79860,"Matthew Stafford","DET","QB",30,9,6,17.6335529526807,16.4865961297276,18.3660603365382,0.70711196641025,12,0.317231666162016,7,1.87946420681063,NA,10.7,1.4,6.57114029259718,NA,NA,NA
2555334,"Jared Goff","LAR","QB",24,2,12,17.4295063225888,15.1558436213992,18.7000805174897,1.21939183409867,13,0.279578534421152,8,3.54423689609053,NA,8.3,1.1,6.69749033320497,NA,NA,NA
2532820,"Kirk Cousins","MIN","QB",30,6,10,17.2031362504486,15.3038957475995,17.9942296509455,0.947699144330976,14,0.289742818153869,8,2.69033390334607,NA,13.2,1.8,8.18823153804829,NA,NA,NA
2552469,"Melvin Gordon","LAC","RB",25,3,8,17.1087088366486,16.3762595714281,18.0176539750208,0.723519693825785,2,0.429469604534184,2,1.64139440359269,NA,2.3,0.6,4.1600439344256,NA,NA,NA
2555259,"Carson Wentz","PHI","QB",26,2,9,17.0967193258867,15.6517914951989,18.0061952958496,1.027964086869,15,0.430444471360925,9,2.35440380065069,NA,15.8,1.1,6.32742174656515,NA,NA,NA
2558019,"Alvin Kamara","NO","RB",22,1,6,17.0659198196777,15.9376969365427,17.7946435594881,0.72327328655878,3,0.99382225582886,2,1.8569466229454,NA,3.1,0.7,4.20248507723621,NA,NA,NA
2532975,"Russell Wilson","SEA","QB",30,6,7,16.7300675387027,13.9107133058985,18.5579018471725,2.07241240346741,16,0.213773598410874,10,4.64718854127403,NA,18.4,1.3,8.92254553699589,NA,NA,NA
2495143,"Andy Dalton","CIN","QB",31,7,9,16.6024821703489,15.16,17.0649149689441,0.80652099559967,17,0.909119124814683,10,1.9049149689441,NA,14.4,1.6,7.33931183356668,NA,NA,NA
2533031,"Andrew Luck","IND","QB",29,6,9,16.4301057102348,13.2021245345875,18.0212389799628,1.78667306951717,18,1.47853139773294,10,4.81911444537527,NA,16.7,1.1,7.79415979756815,NA,NA,NA
2555224,"Ezekiel Elliott","DAL","RB",23,2,8,16.2925586445511,14.902,17.1151045565031,0.854932702396824,4,1.02686705540868,3,2.21310455650306,NA,3.8,0.6,4.38168546381208,NA,NA,NA
2557997,"Christian McCaffrey","CAR","RB",22,1,4,15.8516364831467,12.3587654320988,16.7580696222936,1.44022866962919,5,1.26386820278833,4,4.39930419019486,NA,5.2,0.5,5.32599046316523,NA,NA,NA
382,"Joe Flacco","BAL","QB",33,10,10,14.9566203808336,12.7273388203018,16.1613766707691,1.35627611416836,19,0.0591786433020669,11,3.43403785046729,NA,19.5,0.9,6.38612159253719,NA,NA,NA
2555260,"Dak Prescott","DAL","QB",25,2,8,14.9465282441701,13.783032441701,15.9453338392165,1.03032077391105,20,0.311862452160787,11,2.16230139751553,NA,24.1,1.6,7.77196210944664,NA,NA,NA
2543499,"Derek Carr","OAK","QB",27,4,7,14.848355230893,13.3694951989026,16.2215871624731,1.30728682239372,21,0.623903203654132,11,2.85209196357045,NA,19.3,1.2,7.15540602035501,NA,NA,NA
2553435,"David Johnson","ARI","RB",27,3,9,14.6797466951381,13.57,15.4351034277697,0.774517825397557,6,0.245838630008491,5,1.86510342776973,NA,8,0.8,4.33177098654703,NA,NA,NA
2495454,"Julio Jones","ATL","WR",29,7,8,14.4999853648485,9.83,17.123485638516,2.36899742670329,1,0.520830117904174,1,7.29348563851604,NA,2.2,0.5,6.27873792930124,NA,NA,NA
2557978,"James Conner","PIT","RB",23,1,7,14.4957898655786,12.8490260631001,16.470612385043,1.40214681516605,7,0.577082294774621,5,3.6215863219429,NA,6.8,1.1,5.51890191002469,NA,NA,NA
2552466,"Marcus Mariota","TEN","QB",25,3,8,14.4209763531256,12.5562389868705,16.0862565,1.51825896961099,22,0.80759255829904,12,3.53001751312953,NA,20.8,1.1,7.27526100664573,NA,NA,NA
2560968,"Saquon Barkley","NYG","RB",21,0,9,14.3720262646805,10.4087654320988,15.7160802398926,1.74465995991875,8,0.917730834796425,5,5.30731480779387,NA,6.3,0.8,5.96801528804857,NA,NA,NA
2508061,"Antonio Brown","PIT","WR",30,8,7,14.2227300644116,11.7699466310874,15.2757554908241,1.42984841444102,2,0.721680348871553,1,3.50580885973672,NA,1.2,0.4,4.66742091384704,NA,NA,NA
2532956,"Ryan Tannehill","MIA","QB",30,6,11,14.0279277013521,11.9968488536155,15.5376905817962,1.60343799972486,23,1.14292060258671,12,3.54084172818064,NA,22.2,0.6,5.99994490512238,NA,NA,NA
2540165,"DeAndre Hopkins","HOU","WR",26,5,10,13.735580429477,8.875,16.0507544420475,2.45280112063973,3,0.940319266763959,1,7.17575444204751,NA,4,0.9,6.62209794892101,NA,NA,NA
2560809,"Sony Michel","NE","RB",23,0,11,13.4653888769276,12.57,14.0964552647996,0.907907903117562,9,0.0498693865492861,6,1.52645526479958,NA,9.9,1,4.64246051393628,NA,NA,NA
2557917,"Kareem Hunt","KC","RB",23,1,12,13.4432019828406,10.85,15.9271107082441,2.04451270277845,10,0.540278633794442,6,5.07711070824408,NA,9.8,1.6,6.81660159248158,NA,NA,NA
2552471,"T.J. Yeldon","JAC","RB",25,3,9,13.3878369979159,9.71,16.4873075988499,2.4233687088191,11,1.32852319797438,6,6.77730759884993,NA,12.9,1.8,7.54129460671625,NA,NA,NA
2556370,"Michael Thomas","NO","WR",24,2,6,13.266519001603,10.853,15.3417079465624,1.86831266379685,4,0.9680906041532,2,4.48870794656243,NA,3,0.9,5.65103983548963,NA,NA,NA
2557922,"C.J. Beathard","SF","QB",25,1,11,13.198839888301,10.3809218106996,14.7458893617021,1.81613862881367,24,0.65216810769526,13,4.36496755100254,NA,25,1.2,8.13911957043413,NA,NA,NA
2532888,"Case Keenum","DEN","QB",30,6,10,12.5711743092299,10.5219496178718,14.4254652789189,1.56443578846224,25,0.0702518016008096,14,3.90351566104703,NA,25.4,1.3,7.94052390908895,NA,NA,NA
2505996,"Eli Manning","NYG","QB",37,14,9,12.5221692519816,9.74030676072898,14.3865614589666,1.61351184095064,26,0.17941483399219,14,4.64625469823758,NA,26.7,0.9,6.88341032534233,NA,NA,NA
2560800,"Baker Mayfield","CLE","QB",23,0,11,12.4796757632765,9.04194787379972,14.7369884567875,2.59236098702614,27,0.36405855771115,14,5.69504058298782,NA,23.4,1.1,9.35171763973192,NA,NA,NA
2557976,"Joe Mixon","CIN","RB",22,1,9,12.4180097001764,8.50876543209877,15.1543830348127,2.57783901314719,12,1.27599833738161,7,6.64561760271391,NA,12.6,3.4,8.48753237577237,NA,NA,NA
2541785,"Adam Thielen","MIN","WR",28,4,10,12.3240033238231,9.8,14.8216786875632,2.03435356289046,5,0.155862893263144,3,5.02167868756325,NA,8.5,1.4,6.18205973406647,NA,NA,NA
100017,"Rams","LAR","DST",NA,NA,12,12.3165706901273,6.835,14.1568138577854,3.11792518133393,1,0.472100567107809,1,7.32181385778543,NA,NA,NA,8.37819031300089,NA,NA,NA
2558149,"JuJu Smith-Schuster","PIT","WR",22,1,7,12.2728534710765,10.67,14.9597617409959,2.11720464501512,6,0.217723895248668,3,4.28976174099586,NA,5.8,1.2,6.2176418909456,NA,NA,NA
2560858,"Josh Rosen","ARI","QB",21,0,9,12.2058330727023,9.7223585048011,13.423395409563,1.37902779402535,28,0.816728883009995,14,3.70103690476191,NA,28.5,1.1,7.00609895928926,NA,NA,NA
2543496,"Odell Beckham","NYG","WR",26,4,9,12.0634273900434,10.37,13.4619126783801,1.64174129433857,7,0.0522883774369962,3,3.09191267838013,NA,6.4,1.1,5.37668350018816,NA,NA,NA
2540154,"Keenan Allen","LAC","WR",26,5,8,12.0468317616124,10.6902801120448,14.5068312016253,1.79373045124455,8,0.0740195261341317,3,3.81655108958049,NA,7.8,2.1,6.13952077513968,NA,NA,NA
2560955,"Josh Allen","BUF","QB",22,0,11,12.0254013384284,8.5122085048011,14.2041740327514,2.3729953526743,29,5.75867604436138,14,5.69196552795031,NA,29.1,0.9,8.35164569783828,NA,NA,NA
2543498,"Brandin Cooks","LAR","WR",25,4,12,11.9754462636003,9.94,14.0689546677028,1.69295076998999,9,0.0101124670896038,3,4.12895466770281,NA,11.1,1.7,5.7679571699302,NA,NA,NA
2495450,"A.J. Green","CIN","WR",30,7,9,11.9701782073562,9.27,13.6621453488372,1.531878921123,10,0.234372137595317,3,4.39214534883721,NA,7.3,1.5,5.39829036351786,NA,NA,NA
2556214,"Tyreek Hill","KC","WR",24,2,12,11.9604893856653,8.99876543209877,14.4649777852639,2.26089753790442,11,0.517233739632829,3,5.46621235316515,NA,11.3,1.1,6.40533802151763,NA,NA,NA
100012,"Titans","TEN","DST",NA,NA,8,11.8745523709988,7.465,12.4637843812805,1.74529031372006,2,0.365377086908895,2,4.9987843812805,NA,NA,NA,5.46344970580595,NA,NA,NA
100004,"Panthers","CAR","DST",NA,NA,4,11.8143878750401,10.09,12.7426802325581,1.05555183052461,3,0.754567733458318,3,2.65268023255814,NA,NA,NA,3.99881492728715,NA,NA,NA
2495663,"Marshawn Lynch","OAK","RB",32,11,7,11.7006178997068,9.60707818930041,12.745808652679,1.18857263675451,13,1.24030775111969,7,3.13873046337858,NA,11.6,1.4,5.28725733518947,NA,NA,NA
497326,"Golden Tate","DET","WR",30,8,6,11.5111227538563,9.59,13.9821501791985,1.83828504255608,12,0.234818051771329,4,4.3921501791985,NA,14.2,0.9,5.60115251112672,NA,NA,NA
2552608,"Stefon Diggs","MIN","WR",25,3,10,11.3753885382087,9.36,13.8945712388251,1.90885699763468,13,0.497921995730639,4,4.53457123882513,NA,11.8,1.7,6.12665970997214,NA,NA,NA
100002,"Ravens","BAL","DST",NA,NA,10,11.2039626931397,7.7,12.1988823571634,2.04867540690835,4,0.316961151173588,4,4.49888235716337,NA,NA,NA,6.10767700295362,NA,NA,NA
2543495,"Davante Adams","GB","WR",26,4,7,11.1772208659613,8,13.7721692033889,2.36498308050531,14,0.790734447385173,4,5.77216920338891,NA,11.4,1.8,6.93549152821186,NA,NA,NA
2540258,"Travis Kelce","KC","TE",29,5,12,10.9873950528336,8.15,13.5134608349151,2.12387302619695,1,1.45893727645611,1,5.36346083491513,NA,1.3,0.4,7.8326487151437,NA,NA,NA
100006,"Bengals","CIN","DST",NA,NA,9,10.915677590024,6.5432304526749,11.278236663855,1.93768814193637,5,0.189288963742523,5,4.73500621118012,NA,NA,NA,5.87199955097566,NA,NA,NA
100009,"Broncos","DEN","DST",NA,NA,10,10.8583254939082,6.11,10.4747498285952,1.93951146718127,6,0.306306102244321,6,4.36474982859516,NA,NA,NA,5.87587131633498,NA,NA,NA
2561036,"Sam Darnold","NYJ","QB",21,0,11,10.7528070409563,8.7802085048011,12.7636745621653,1.80626295959728,30,9.37715144666772,15,3.9834660573642,NA,29,0.9,7.25603725682486,NA,NA,NA
2506922,"Stephen Gostkowski","NE","K",34,12,11,10.6596361492549,8.81,12.1751683112568,1.55051441713906,1,1.13523247290241,1,3.36516831125675,NA,1.7,1.1,6.00599005043533,NA,NA,NA
100029,"49ers","SF","DST",NA,NA,11,10.5944517586548,7.76972592592593,11.5086201155284,1.535784943566,7,1.73813504935451,7,3.73889418960245,NA,NA,NA,5.01857261269015,NA,NA,NA
2543743,"Carlos Hyde","CLE","RB",27,4,11,10.5834048258827,8.17707818930041,12.4528924361668,1.58012655439,14,0.271279969049534,8,4.27581424686639,NA,16.1,2.5,6.41907728651112,NA,NA,NA
2540169,"Robert Woods","LAR","WR",26,5,12,10.5777122189947,9.1,12.7876043821259,1.60338138577973,15,0.545056939962528,5,3.68760438212587,NA,16.8,1.2,5.36398560584909,NA,NA,NA
100025,"Eagles","PHI","DST",NA,NA,9,10.5095870246729,6.07,10.4884177863765,1.84444180540725,8,3.32734346828698,8,4.41841778637645,NA,NA,NA,5.67399432033042,NA,NA,NA
2540158,"Zach Ertz","PHI","TE",28,5,9,10.4515750508594,8.33,13.1328025707288,1.98159333342912,2,1.9503689867032,1,4.80280257072883,NA,1.8,0.5,7.5391100223697,NA,NA,NA
2495466,"Mark Ingram","NO","RB",29,7,6,10.3372154712914,7.333,11.4948915425716,1.5208421434923,15,0.225028205790863,8,4.16189154257165,NA,17.4,2.8,6.44765824347298,NA,NA,NA
2558918,"Matt Breida","SF","RB",23,1,11,10.287034242375,8.09809827316578,12.0349302349843,1.79140025653145,16,0.404805191536422,8,3.93683196181852,NA,16.5,2.2,6.64684187195742,NA,NA,NA
2555466,"Tyler Boyd","CIN","WR",24,2,9,10.1952606181576,8.02,13.213191399148,2.48896110821813,16,0.406806430317637,5,5.19319139914799,NA,22.6,2.4,7.44766149976209,NA,NA,NA
2559947,"Phillip Lindsay","DEN","RB",24,0,10,9.93734028862605,8.33,11.1118673319284,1.29571458544104,17,0.128300846141236,8,2.78186733192841,NA,25.8,3.5,6.36795464369018,NA,NA,NA
238498,"Julian Edelman","NE","WR",32,9,11,9.87004993990686,7.69,11.9748643410105,2.06296166508518,17,0.204801405753859,5,4.28486434101048,NA,30.8,4.1,7.60746714760768,NA,NA,NA
2543583,"Devonta Freeman","ATL","RB",26,4,8,9.82711781305115,6.77028571428571,11.3817235714286,1.83289203236511,18,0.0399287428963362,9,4.61143785714286,NA,24.2,3.6,7.31681628677639,NA,NA,NA
2558116,"Aaron Jones","GB","RB",24,1,7,9.79096107191848,5.85844749167157,11.3791368307845,2.13019646953518,19,0.076183504801099,9,5.52068933911296,NA,20.8,3.4,7.73253727244527,NA,NA,NA
2560765,"Kerryon Johnson","DET","RB",21,0,6,9.78341706839114,7.69926892024299,11.9372521719078,1.79712188459514,20,0.213075570022246,9,4.23798325166478,NA,18.7,2.2,6.65649198505053,NA,NA,NA
2543847,"John Brown","BAL","WR",28,4,10,9.70685843577302,7.57,12.899819178088,2.60469134306398,18,0.0856026039278088,6,5.32981917808802,NA,23.7,3.1,7.99716127882575,NA,NA,NA
2552582,"Jay Ajayi","PHI","RB",25,3,9,9.64613806584362,6.20705,10.8762805471125,1.77865017033538,21,0.184409069636084,9,4.66923054711246,NA,21.4,3.2,7.05390488232324,NA,NA,NA
2560854,"Calvin Ridley","ATL","WR",24,0,8,9.62363863253299,7.1970248203878,12.5077005471294,2.36787653436444,19,0.0432335598142597,6,5.31067572674159,NA,23.1,2.9,7.50165654555685,NA,NA,NA
2557848,"Corey Davis","TEN","WR",23,1,8,9.61887303115743,8.27495798319328,10.8688543153769,1.95323993079728,20,0.0996659923786147,6,2.59389633218367,NA,21.4,2.7,6.71072203154626,NA,NA,NA
2556601,"Wil Lutz","NO","K",24,2,6,9.57742807916461,7.52130150870042,10.6962368487295,1.1150886118662,2,0.193078500462599,2,3.17493534002912,NA,3.3,1.6,5.69823298438436,NA,NA,NA
497322,"Emmanuel Sanders","DEN","WR",31,8,10,9.54193711428002,7.12340226817879,11.6333074473241,2.43754980777515,21,0.136033245010442,6,4.50990517914536,NA,19.4,3,7.66844294495045,NA,NA,NA
2533039,"Alshon Jeffery","PHI","WR",28,6,9,9.49647696327762,7.99,10.9416286266504,1.86163981654833,22,0.195295639368835,6,2.95162862665035,NA,24.8,3.5,6.96679960890165,NA,NA,NA
2556075,"Derrick Henry","TEN","RB",24,2,8,9.49454493089417,6.98902606310014,11.4884493574839,1.76574125150051,22,0.07657277610633,9,4.49942329438372,NA,27.4,4.4,7.54641347306205,NA,NA,NA
2536340,"Justin Tucker","BAL","K",29,6,10,9.47137927354045,8.29297890171197,10.3221294431354,0.811930490101268,3,0.180706324721905,2,2.0291505414234,NA,1.9,1.1,4.57039447721096,NA,NA,NA
2495469,"Dion Lewis","TEN","RB",28,7,8,9.4289130615209,8.106,11.2941163906196,2.14740412023658,23,0.0367596362001574,9,3.18811639061957,NA,26.2,2.5,7.37584913617852,NA,NA,NA
2495328,"Bilal Powell","NYJ","RB",30,7,11,9.40703124805478,7.7,11.0887494734041,1.91259051612264,24,0.113482510479884,9,3.38874947340414,NA,34.5,4.2,7.70837636499089,NA,NA,NA
2540011,"Chris Thompson","WAS","RB",28,5,4,9.37727560258671,7.781,11.3210193742933,1.99030318250014,25,0.16818222667164,9,3.54001937429325,NA,17.3,2.8,7.2394524791008,NA,NA,NA
2557898,"Cooper Kupp","LAR","WR",25,1,12,9.31533077526153,6.11231992851556,10.8860659317084,1.58520717441342,23,0.056406075889516,6,4.77374600319288,NA,15.7,1.6,5.53792145434003,NA,NA,NA
2550636,"Cairo Santos","LAR","K",27,4,12,9.29731988386356,7.7,11.0552745646935,2.00718877209415,4,0.0250635874165273,3,3.35527456469348,NA,13.6,5.5,11.6331906540634,NA,NA,NA
2530747,"Doug Baldwin","SEA","WR",30,7,7,9.28703187255604,6.97,11.2434109131725,2.30750440535893,24,0.0641146616519599,6,4.27341091317253,NA,27.5,4,7.96271331512991,NA,NA,NA
2504797,"Matt Bryant","ATL","K",43,16,8,9.28402601377354,7.57581475441975,10.3367392840658,1.12105920737,5,0.0574028350328479,3,2.76092452964607,NA,4.2,1.1,5.1712521479802,NA,NA,NA
2506677,"Matt Prater","DET","K",34,12,6,9.26048657912053,7.6,10.0712285507029,0.970286127532961,6,0.150002480215214,3,2.47122855070288,NA,8.1,2.2,6.063081592585,NA,NA,NA
2543488,"Jarvis Landry","CLE","WR",26,4,11,9.23081752618799,6.67,11.2762268059763,2.32978748949144,25,0.0518374268310122,6,4.60622680597629,NA,19,2.4,7.18321344762487,NA,NA,NA
2532884,"Marvin Jones","DET","WR",28,6,6,9.21501689562017,7.777,10.8139431986542,1.83101262746128,26,0.102608242591689,6,3.03694319865419,NA,23,2.9,6.60972096239285,NA,NA,NA
2543773,"James White","NE","RB",26,4,11,9.20982187256308,5.40400906640493,11.5411440077522,1.97846070580107,26,0.216994013280202,9,6.13713494134731,NA,16.3,3.3,7.43376259624664,NA,NA,NA
2507164,"Adrian Peterson","WAS","RB",33,11,4,9.20836487926707,4.33525711159737,11.058295,2.3215201111518,27,0.467431437865821,9,6.72303788840262,NA,23.5,3.7,8.18379443657891,NA,NA,NA
2550545,"Chris Boswell","PIT","K",29,4,7,9.19275977836084,7.44788261421317,10.6695951138959,1.28152707167854,7,0.181056194255975,3,3.22171249968273,NA,NA,NA,7.91318547146388,NA,NA,NA
2555161,"Blake Martinez","GB","LB",24,2,7,9.18708492765096,8.4,10.2286295878035,1.41860469291081,2,0.190832649563486,2,1.8286295878035,NA,4.9,1.6,3.04920129409085,NA,NA,NA
2552487,"Amari Cooper","OAK","WR",24,3,7,9.14294330309379,6.49,10.9606794866352,2.66205709293579,27,0.0712915380031411,6,4.47067948663522,NA,27.3,3.6,8.34763033136842,NA,NA,NA
2533056,"Luke Kuechly","CAR","LB",27,6,4,9.11279509994722,7.58,10.343961127188,1.36480333052502,3,0.319703294111806,2,2.76396112718803,NA,1.5,1,2.90663246258508,NA,NA,NA
2552458,"Devin Funchess","CAR","WR",24,3,4,9.08187400296317,7.6,10.9143519137013,1.99321237620622,28,0.1661647109988,6,3.31435191370127,NA,27.9,2.6,6.72609896423616,NA,NA,NA
2555346,"Will Fuller","HOU","WR",24,2,10,9.06142952721813,6.18415637860082,11.0191210160538,1.83552879768662,29,0.329934637967604,6,4.83496463745295,NA,28.3,5.8,8.09716756440162,NA,NA,NA
2533444,"Randy Bullock","CIN","K",29,6,9,9.0282084194498,7.95,9.79587891532221,0.675930429526898,8,0.141566669696877,4,1.84587891532221,NA,11.2,2.9,6.24495878840706,NA,NA,NA
2558245,"Harrison Butker","KC","K",23,1,12,8.99519874875994,6.53227098771392,10.3554460035154,1.34512758163544,9,0.237796623332581,4,3.82317501580143,NA,7.2,1.8,6.36079722819669,NA,NA,NA
2555166,"Joe Schobert","CLE","LB",NA,2,11,8.87970945622773,6.95,10.5985207068746,1.88971191231815,4,0.310500906483712,2,3.64852070687465,NA,8.6,3.8,3.57195367627869,NA,NA,NA
2558172,"Jake Elliott","PHI","K",23,1,9,8.7780847507459,6.47664154120829,10.2360754461965,1.38893151805059,10,0.045132121382208,5,3.75943390498819,NA,12.4,2.3,6.98452549582206,NA,NA,NA
2552453,"Tevin Coleman","ATL","RB",25,3,8,8.77729083929868,7.54764145658263,10.1446312350798,1.37543149259961,28,0.17989609111134,10,2.59698977849715,NA,28.2,4,6.71668906090004,NA,NA,NA
2540202,"Kenny Stills","MIA","WR",26,5,11,8.76998905671062,6.88,10.4957673143118,2.05978796631421,30,0.140803062731855,6,3.61576731431179,NA,32.7,4.2,7.65322695948228,NA,NA,NA
2553833,"Josh Lambo","JAC","K",28,3,9,8.73671950010882,7.6,9.21007263939746,0.615042014996886,11,0.0426849036226091,5,1.61007263939746,NA,12.1,2.1,5.26487161128303,NA,NA,NA
89802,"Ryan Succop","TEN","K",32,9,8,8.72918575861857,7.72552464361446,9.42863403670804,0.749499004505099,12,0.0852207423348492,5,1.70310939309359,NA,14.1,2.7,6.17252063762388,NA,NA,NA
2543711,"Telvin Smith","JAC","LB",27,4,9,8.7064741554431,7.83985507246377,9.72727076550205,1.25979411573613,5,0.317308398365324,3,1.88741569303828,NA,7.3,4.5,3.73828397970209,NA,NA,NA
2552631,"Javorius Allen","BAL","RB",27,3,10,8.70457604350382,6.98803571428572,10.7040128156804,2.11297118622154,29,0.360113658632178,10,3.71597710139465,NA,34.2,3.1,7.57491486195999,NA,NA,NA
2559153,"Keelan Cole","JAC","WR",25,1,9,8.69300072179042,6.87,10.4907953337647,2.71627261438102,31,0.171145935188637,6,3.62079533376473,NA,30.7,3.5,8.38667044231844,NA,NA,NA
2539637,"Caleb Sturgis","LAC","K",29,5,8,8.65888343435385,6.1,9.7047056861186,1.3027578170858,13,0.0325210228822534,5,3.6047056861186,NA,8.5,4.1,8.75593797642292,NA,NA,NA
2506264,"Robbie Gould","SF","K",36,13,11,8.62904659821359,7.86,9.0983663908699,0.537336589503307,14,0.0393210673897553,6,1.2383663908699,NA,15.8,2.9,5.97557206615329,NA,NA,NA
2507232,"Mason Crosby","GB","K",34,11,7,8.62367822472959,6.47881340823406,9.91972591349873,1.20129766609118,15,0.199128591025049,6,3.44091250526467,NA,8.5,1.8,6.0812330751008,NA,NA,NA
2540160,"Jordan Reed","WAS","TE",28,5,4,8.60534050189549,5.23,11.6967329109897,2.37931042621194,3,0.289670707662182,2,6.46673291098974,NA,5,1.4,8.95937609391838,NA,NA,NA
2552430,"Tyler Lockett","SEA","WR",26,3,7,8.56537126616711,6.91595518207283,10.1451065697092,2.0317950753533,32,0.100409542917998,7,3.22915138763638,NA,38.7,2.1,6.53503685771638,NA,NA,NA
71309,"Graham Gano","CAR","K",31,9,4,8.55577283691808,6.4630613590595,9.40930257601792,1.03237339059315,16,0.332547724403474,6,2.94624121695842,NA,13,1.6,5.53745828952454,NA,NA,NA
2560733,"Royce Freeman","DEN","RB",22,0,10,8.49021345287086,6.56203320595728,9.90205764998291,1.3626228586167,30,0.558246467764059,10,3.34002444402563,NA,29.4,3.8,6.60937251687166,NA,NA,NA
2560760,"Derwin James","LAC","DB",22,0,8,8.47860187852262,6.855,9.39480821119564,1.2459444845265,1,1.02814496724556,1,2.53980821119564,NA,3.3,3.2,3.31181904223094,NA,NA,NA
2558846,"Mike Williams","LAC","WR",24,1,8,8.47833830703646,5.56895518207283,10.9669514487002,2.69755128715042,33,0.062124898847145,7,5.39799626662736,NA,36.9,2.3,7.74317675903364,NA,NA,NA
2552415,"Jamison Crowder","WAS","WR",25,3,4,8.45158513946176,6.41663865546219,10.0466802576515,1.991906874178,34,0.0894338141184754,7,3.63004160218934,NA,43.6,4.9,7.89767833819447,NA,NA,NA
2532804,"Zach Brown","WAS","LB",29,6,4,8.43194294404495,7.375,9.33177527703275,1.03825045418003,6,0.0975478182619813,3,1.95677527703275,NA,22.4,5.7,4.02342164271364,NA,NA,NA
497236,"Jimmy Graham","GB","TE",32,8,7,8.39707162641692,4.97,11.036470658129,2.16922523774633,4,0.25605780802071,2,6.06647065812903,NA,5.5,1.2,8.34918158034357,NA,NA,NA
2558052,"Kenny Golladay","DET","WR",25,1,6,8.38084167691687,5.96102187285809,9.07930813953488,1.24808148627013,35,0.252093350430844,7,3.11828626667679,NA,16.7,2.1,5.23298986196157,NA,NA,NA
2533008,"Demario Davis","NO","LB",29,6,6,8.3463885701106,7.22186502177068,9.79950178717919,1.68608721315645,7,0.0364515721293284,3,2.5776367654085,NA,10.4,5.3,3.92837575504312,NA,NA,NA
2543828,"Quincy Enunwa","NYJ","WR",26,4,11,8.34346097376969,4.66,10.0761299462647,2.34881267444656,36,0.624464176539869,7,5.41612994626471,NA,35.1,3.8,7.92927702488304,NA,NA,NA
2532966,"Bobby Wagner","SEA","LB",28,6,7,8.32240168145534,6.96,9.66225020292208,1.61324355698146,8,0.128640829458588,3,2.70225020292208,NA,3.5,2.4,3.23929306943189,NA,NA,NA
